PERNO,GRADE,DEPT_CD,DPAY,DA,PAY_ADJMT,DA_ADJMT,PP,APAY,INCENTIVE,HRA,FUEL_SUB,ATS,CPF_PC,VPF,ITAX,CESS,CESS_ADDL,PTAX,CCA,SESBF,CANTEEN,RENT,ELEC,CONS,CPF_PR,CPF_IR,CPF_CC,EPS,GPAY,DEDN,NPAY,
711368,E2,10,29980,47159,0,0,0,0,0,0,0,0,9257,0,8562,345,0,0,0,1543,0,143,475,1,0,0,8007,1250,86431,18924,67507,
711373,E2,60,29980,47159,0,0,0,0,0,0,0,180,9257,0,4551,186,0,0,0,1543,0,143,456,1,7000,0,8007,1250,88471,21570,66901,
711389,E2,44,29980,47159,0,0,0,0,0,0,0,0,9257,0,9516,380,0,0,0,1543,0,143,475,1,0,0,8007,1250,86431,19413,67018,
711401,E2,83,29980,47159,0,0,0,0,0,0,0,0,9257,5000,2330,92,0,0,0,1543,0,0,0,0,0,0,8007,1250,88331,16565,71766,
711417,E3,60,35960,56565,0,0,0,0,0,0,0,90,11103,0,8838,354,0,0,0,1851,0,0,0,0,0,0,9853,1250,105607,20738,84869,
711443,E3,44,34910,54913,0,0,0,0,0,0,0,0,10779,5000,9245,369,0,0,0,1796,0,163,475,0,16700,0,9529,1250,102332,42793,59539,
711464,E6,81,60050,94459,0,0,0,0,0,12010,0,0,18541,0,7240,291,0,0,0,3090,0,0,0,0,11000,0,17291,1250,187641,38665,148976,
711471,E3,85,35960,56565,0,0,0,0,0,0,0,0,11103,6000,15021,598,0,0,0,1851,0,143,475,1,6000,0,9853,1250,107617,40426,67191,
711485,E4,82,39310,61835,0,0,0,0,0,0,0,0,12137,0,0,0,0,0,0,2023,0,163,475,1,6400,0,10887,1250,114791,20437,94354,
711508,E7,10,73000,114829,0,0,0,0,0,14600,0,0,22539,50000,36462,1457,0,0,0,3757,0,0,0,0,0,0,21289,1250,230709,111515,119194,
711513,E4,85,38840,61095,0,0,0,0,0,0,0,0,11992,0,0,0,0,0,0,1999,0,0,0,0,0,0,10742,1250,112751,11541,101210,
711529,E8,80,79570,125164,0,0,0,0,0,0,0,0,24568,50000,48275,1934,0,0,0,4095,0,0,0,0,0,0,23318,1250,236236,154933,81303,
724646,E5,10,48640,76511,0,0,63,0,0,0,0,0,15018,10000,20216,808,0,0,0,2503,0,0,0,0,20000,0,15018,0,144938,71808,73130,
729086,S8,11,28638,18357,0,0,0,0,0,2694,300,720,5639,1000,2818,113,0,0,75,940,569,0,0,0,25000,0,4389,1250,53211,34610,18601,
729593,S10,33,30992,19866,0,0,0,0,0,3093,300,0,6103,0,3331,131,0,0,75,1017,569,0,0,0,0,0,6103,0,56895,9682,47213,
729602,S10,23,31316,20074,0,0,0,0,0,0,300,0,6167,0,5473,217,0,0,75,1028,557,110,420,1,0,0,6167,0,54441,12770,41671,
730255,S10,25,31316,20074,0,0,0,0,0,0,300,0,6167,6000,4222,172,0,0,75,1028,521,143,420,1,20000,0,6167,0,54405,37252,17153,
730549,S8,72,28638,18357,0,0,0,0,0,2775,300,0,5639,1000,3207,130,0,0,75,940,545,0,0,0,0,0,4389,1250,52548,20234,32314,
732884,E0,50,20600,32404,0,0,0,0,0,0,0,90,6360,0,1085,39,0,0,0,1060,0,83,440,1,0,0,6360,0,61290,9226,52064,
733738,E5,60,51610,81183,0,0,175,0,0,10322,0,0,15935,0,27815,1109,0,0,0,2656,0,0,0,0,0,8818,15935,0,161881,54283,107598,
733771,S10,68,31316,20074,0,0,25,0,0,0,300,0,6167,23000,0,0,0,0,75,1028,473,0,0,0,0,0,6167,0,54282,29795,24487,
733967,E0,81,21420,33694,0,0,103,0,0,0,0,0,6614,15000,4614,186,0,0,0,1102,0,110,420,1,0,0,6614,0,63492,27371,36121,
734072,S10,53,30992,19866,0,0,0,0,0,3003,300,0,6103,10000,3592,142,0,0,75,1017,581,0,0,0,12000,0,6103,0,61392,38861,22531,
734282,E6,60,59860,94160,0,0,0,0,0,11972,0,0,18482,50000,30375,1215,0,0,0,3080,0,0,0,0,0,0,18482,0,188228,100452,87776,
734436,S10,72,30992,19866,0,0,25,0,0,0,300,0,6103,15000,5103,207,0,0,75,1017,521,36,280,1,0,12000,6103,0,53779,42769,11010,
734569,S10,72,30992,19866,0,0,69,0,0,0,300,0,6103,15000,4832,197,0,0,75,1017,545,106,340,1,0,0,4853,1250,53947,25592,28355,
734581,S10,76,30992,19866,0,0,0,0,0,0,300,540,6103,4000,3117,127,0,0,75,1017,557,150,360,1,15000,0,6103,0,54330,30023,24307,
734602,S11,80,32567,20875,0,0,103,0,0,0,300,0,6413,2000,0,0,0,0,75,1069,377,0,0,0,0,0,5163,1250,56451,8182,48269,
734618,E3,81,34910,54913,0,0,0,0,0,0,0,0,10779,2000,7234,287,0,0,0,1796,0,163,475,1,0,0,9529,1250,103733,29747,73986,
734691,S10,65,30992,19866,0,0,78,0,0,0,300,1080,6103,20000,0,0,0,0,75,1017,545,120,420,1,0,0,4853,1250,54936,26881,28055,
734831,S10,12,30992,19866,0,0,25,0,0,0,300,990,6103,0,5756,230,0,0,75,1017,569,78,420,1,10500,0,4853,1250,54817,29618,25199,
734868,S10,42,30992,19866,0,0,90,0,0,3093,300,0,6103,7000,2639,112,0,0,75,1017,533,0,0,0,10450,0,6103,0,56949,34300,22649,
735155,E4,50,38160,60026,0,0,128,0,0,0,0,90,11782,10000,22279,895,0,0,0,1964,0,148,399,1,0,0,10532,1250,113408,46548,66860,
735225,E4,60,38160,60026,0,0,0,0,0,7632,0,90,11782,1000,16990,681,0,0,0,1964,0,0,0,0,0,10000,11782,0,120912,40472,80440,
735232,E3,50,37040,58264,0,0,128,0,0,0,0,90,11436,25000,20713,829,0,0,0,1906,0,163,475,1,0,0,10186,1250,110110,58339,51771,
735246,E3,50,34910,54913,0,0,128,0,0,0,0,180,10779,0,14561,586,0,0,0,1796,0,78,399,1,0,0,10779,0,103794,47158,56636,
735391,S10,68,30992,19866,0,0,0,0,0,0,300,0,6103,13000,5172,205,0,0,75,1017,533,143,420,1,0,0,6103,0,53866,25049,28817,
735428,S10,65,30992,19866,0,0,69,0,0,0,300,540,6103,10000,5114,207,0,0,75,1017,569,78,420,1,0,0,4853,1250,54511,22653,31858,
735496,E4,60,38160,60026,0,0,0,0,0,0,0,180,11782,12000,21972,880,0,0,0,1964,0,143,456,1,20000,0,10532,1250,112620,67704,44916,
735519,E3,83,35960,56565,0,0,0,0,0,0,0,0,11103,7000,19658,782,0,0,0,1851,0,163,456,1,0,0,9853,1250,106619,38939,67680,
735524,E3,82,33890,53309,0,0,103,0,0,0,0,0,10464,40000,8424,334,0,0,0,1744,0,163,475,1,0,0,9214,1250,98569,57286,41283,
735545,S8,65,28613,18341,0,0,10,0,0,0,300,0,5634,2000,4484,177,0,0,75,939,557,80,340,1,15000,0,5634,0,49753,38584,11169,
735592,E4,60,38160,60026,0,0,0,0,0,7632,0,45,11782,3000,16979,683,0,0,0,1964,0,0,0,0,40000,0,11782,0,121767,73358,48409,
735601,E5,83,48640,76511,0,0,175,0,0,0,0,0,15018,8000,16940,675,0,0,0,2503,0,143,456,1,29000,0,13768,1250,142778,70536,72242,
735622,E3,60,35960,56565,0,0,128,0,0,7192,0,0,11103,0,11237,450,0,0,0,1851,0,0,0,0,25000,0,9853,1250,113939,53147,60792,
736042,S9,76,30078,19280,0,0,0,0,0,0,300,0,5923,2000,4730,193,0,0,75,987,533,150,360,1,0,16114,4673,1250,52211,39222,12989,
736292,S7,76,27780,17807,0,0,0,0,0,0,300,540,5470,0,4600,188,0,0,75,912,485,143,420,1,6000,0,5470,0,48694,29889,18805,
736432,S7,14,27780,17807,0,0,44,0,0,0,300,630,5470,0,3504,138,0,0,75,912,449,0,0,0,10000,0,4220,1250,48892,24937,23955,
736516,S7,85,27783,17809,0,0,0,0,0,2772,300,0,5471,10000,0,0,0,0,75,912,569,0,0,0,25000,0,4221,1250,51115,41483,9632,
736521,S7,63,27783,17809,0,0,49,0,0,2772,300,0,5471,0,0,0,0,0,75,912,557,0,0,0,20000,0,4221,1250,51152,25983,25169,
736542,S6,23,26974,17290,0,0,0,0,0,0,300,0,5312,0,5729,227,0,0,75,885,557,150,360,1,0,0,5312,0,46814,18205,28609,
736563,S9,82,29781,19090,0,0,58,0,0,2886,300,0,5865,5000,4736,188,0,0,75,977,401,0,0,0,8000,0,4615,1250,54478,27723,26755,
736579,S7,13,27780,17807,-224,-144,0,0,0,0,300,0,5426,0,4782,191,0,0,75,904,521,138,360,1,10000,0,4176,1250,47909,35150,12759,
736682,S10,82,31316,20074,0,0,81,0,0,0,300,0,6167,24000,5105,205,0,0,75,1028,557,110,420,1,0,0,4917,1250,54482,35506,18976,
736696,S11,82,32255,20675,0,0,81,0,0,0,300,0,6352,20000,4597,184,0,0,75,1059,557,77,420,1,0,0,5102,1250,55978,26589,29389,
736771,S6,87,26959,17281,0,0,0,0,0,0,300,0,5309,4000,0,0,0,0,75,885,521,106,360,1,0,0,5309,0,46894,7812,39082,
736787,S6,87,26188,16787,0,0,0,0,0,0,300,0,5157,2000,0,0,0,0,75,860,569,100,420,1,0,0,3907,1250,45590,9197,36393,
736792,S6,14,26959,17281,0,0,0,0,0,0,300,0,5309,6000,0,0,0,0,75,885,557,0,0,0,0,0,5309,0,46830,12070,34760,
736801,S6,12,26959,17281,0,0,0,0,0,0,300,720,5309,0,5130,209,0,0,75,885,509,74,340,1,0,0,4059,1250,47602,11809,35793,
736841,S6,11,26946,17272,0,0,0,0,0,0,300,720,5306,1000,5449,214,0,0,75,884,533,0,0,0,8000,0,4056,1250,47603,20746,26857,
736857,S6,42,26946,17272,0,0,0,0,0,2611,300,0,5306,10000,0,0,0,0,75,884,557,0,0,0,0,0,5306,0,49518,16290,33228,
736878,S6,80,26946,17272,0,0,0,0,0,0,300,0,5306,6000,0,0,0,0,75,884,569,138,360,1,0,0,4056,1250,46919,12563,34356,
736906,S6,41,26950,17275,0,0,0,0,0,0,300,0,5307,2000,0,0,0,0,75,885,569,150,360,1,10000,0,4057,1250,46926,21160,25766,
736911,S5,51,26165,16772,0,0,0,0,0,0,300,0,5152,5000,0,0,0,0,75,859,545,106,360,1,0,0,3902,1250,45542,13582,31960,
736927,S6,32,26950,17275,0,0,0,0,0,2611,300,900,5307,2000,0,0,0,0,75,885,557,0,0,0,0,0,4057,1250,50425,13159,37266,
736953,S5,14,26165,16772,0,0,40,0,0,0,300,450,5152,0,12960,520,0,0,75,859,557,150,360,1,0,0,3902,1250,46069,23364,22705,
736969,S4,24,25400,16281,0,0,0,0,0,0,300,810,5002,0,0,0,0,0,75,834,545,150,360,1,0,0,3752,1250,45075,16555,28520,
736974,S4,83,25401,16282,0,0,0,0,0,0,300,0,5002,10000,0,0,0,0,75,834,545,142,360,1,0,0,3752,1250,44227,19047,25180,
736981,S4,24,25401,16282,0,0,0,0,0,0,300,990,5002,0,0,0,0,0,75,834,497,110,360,1,8800,0,3752,1250,45109,17558,27551,
736995,S4,23,25401,16282,0,0,0,0,0,0,300,0,5002,1000,0,0,0,0,75,834,485,68,360,1,8000,0,3752,1250,44167,28464,15703,
737006,S4,12,25401,16282,-107,-69,0,0,0,0,300,450,4981,2000,0,0,0,0,75,830,545,78,420,1,6900,0,3731,1250,44535,27031,17504,
737011,S4,44,25401,16282,-107,-69,0,0,0,0,300,0,4981,2000,0,0,0,0,75,830,497,138,420,1,0,0,3731,1250,44012,8359,35653,
737027,S4,32,25401,16282,0,0,0,0,0,0,300,540,5002,0,0,0,0,0,75,834,545,106,360,1,10000,0,3752,1250,44807,31388,13419,
737032,S4,24,25401,16282,0,0,0,0,0,0,300,900,5002,0,0,0,0,0,75,834,569,143,360,1,0,0,3752,1250,45091,9827,35264,
737048,S2,24,23943,15347,-1545,-990,0,0,0,0,300,0,4411,0,0,0,0,0,75,735,545,78,420,1,8000,0,3161,1250,39159,25633,13526,
737053,S4,71,25401,16282,0,0,0,0,0,0,300,0,5002,0,0,0,0,0,75,834,569,150,360,1,6000,0,3752,1250,44276,18391,25885,
737069,S4,41,25401,16282,0,0,0,0,0,2320,300,0,5002,5000,0,0,0,0,75,834,557,0,0,0,0,0,3752,1250,46599,10436,36163,
737074,S4,82,25401,16282,0,0,0,0,0,0,300,0,5002,6000,0,0,0,0,75,834,557,78,420,1,6250,0,3752,1250,44239,18026,26213,
737081,S4,65,25401,16282,0,0,0,0,0,0,300,450,5002,0,0,0,0,0,75,834,557,150,360,1,6250,0,3752,1250,44729,17045,27684,
737102,S3,44,23933,15341,0,0,0,0,0,2389,300,0,4713,6000,0,0,0,0,75,785,557,0,0,0,0,0,3463,1250,44171,11623,32548,
737118,S3,77,23933,15341,0,0,0,0,0,0,300,0,4713,0,0,0,0,0,75,785,509,130,360,1,8200,0,3463,1250,41694,19828,21866,
737123,S1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
737139,S3,76,23933,15341,0,0,0,0,0,0,300,90,4713,5000,0,0,0,0,75,785,521,143,420,1,10000,0,3463,1250,41836,25367,16469,
737144,S3,43,23933,15341,0,0,0,0,0,0,300,0,4713,2000,0,0,0,0,75,785,545,78,420,1,0,5000,3463,1250,41770,12801,28969,
737165,S3,48,23933,15341,0,0,0,0,0,0,300,0,4713,1000,0,0,0,0,75,785,557,78,420,1,12000,0,3463,1250,41782,18598,23184,
737172,S3,32,23933,15341,0,0,0,0,0,0,300,1170,4713,0,0,0,0,0,75,785,533,0,0,0,5200,0,3463,1250,42928,14412,28516,
737186,S3,81,23933,15341,0,0,0,0,0,0,300,0,4713,3000,0,0,0,0,75,785,557,143,420,1,0,0,3463,1250,41767,7741,34026,
737209,S3,75,23933,15341,0,0,0,0,0,2389,300,0,4713,2000,0,0,0,0,75,785,545,0,0,0,0,0,3463,1250,44159,12476,31683,
737214,S3,42,23933,15341,0,0,0,0,0,0,300,0,4713,2000,0,0,0,0,75,785,545,150,360,1,4200,0,3463,1250,41770,18880,22890,
737235,S3,83,23933,15341,0,0,0,0,0,0,300,0,4713,10000,0,0,0,0,75,785,557,110,420,1,0,0,4713,0,41742,16028,25714,
737242,S3,78,23933,15341,-16985,-10887,0,0,0,0,300,0,1368,0,0,0,0,0,75,228,0,138,360,1,6250,1000,418,950,12194,10144,2050,
737261,S3,44,23933,15341,0,0,0,0,0,2389,300,0,4713,10000,0,0,0,0,75,785,533,0,0,0,0,0,3463,1250,44147,15098,29049,
737277,S3,72,23236,14894,0,0,0,0,0,2252,300,0,4576,3000,0,0,0,0,75,763,509,0,0,0,0,0,3326,1250,42800,7439,35361,
737298,S3,12,20054,12855,0,0,0,0,0,0,300,540,3949,0,0,0,0,0,0,658,545,143,420,1,4500,0,2699,1250,35637,17051,18586,
737305,S2,32,18903,12117,0,0,0,0,0,0,300,900,3722,1000,0,0,0,0,0,620,557,138,360,1,0,0,2472,1250,34051,11220,22831,
737312,S2,12,16305,10452,0,0,0,0,0,0,300,0,3211,0,0,0,0,0,0,535,557,86,340,1,0,0,1961,1250,28732,5640,23092,
737326,S4,14,18909,12121,0,0,0,0,0,0,300,1350,3724,5000,0,0,0,0,0,621,545,143,420,1,0,0,2474,1250,34500,15540,18960,
737331,S4,27,18909,12121,0,0,0,0,0,0,300,540,3724,0,0,0,0,0,0,621,533,143,420,1,0,0,2474,1250,33678,8802,24876,
737347,S3,32,18358,11767,0,0,0,0,0,0,300,540,3615,4000,0,0,0,0,0,603,569,0,0,0,0,0,2365,1250,32775,12173,20602,
737352,S3,85,17304,11092,0,0,0,0,0,0,300,0,3408,0,0,0,0,0,0,568,497,150,440,1,0,0,2158,1250,30371,7032,23339,
737368,S3,82,17304,11092,0,0,0,0,0,0,300,0,3408,500,0,0,0,0,0,568,497,146,360,1,0,0,2158,1250,30231,5729,24502,
737373,S3,44,17304,11092,-419,-269,0,0,0,0,300,0,3325,0,0,0,0,0,0,554,485,148,420,1,0,0,2075,1250,29646,7279,22367,
737389,S3,67,17304,11092,0,0,0,0,0,0,300,0,3408,0,0,0,0,0,0,568,521,143,420,1,0,0,2158,1250,30395,5866,24529,
