PERNO,GRADE,DEPT_CD,DPAY,DA,PAY_ADJMT,DA_ADJMT,PP,APAY,INCENTIVE,HRA,FUEL_SUB,ATS,CPF_PC,VPF,ITAX,CESS,CESS_ADDL,PTAX,CCA,SESBF,CANTEEN,RENT,ELEC,CONS,CPF_PR,CPF_IR,CPF_CC,EPS,GPAY,DEDN,NPAY,
711508,E7,10,73000,110960,0,0,0,0,0,14600,0,0,22075,50000,50562,2023,0,0,0,3679,0,0,0,0,0,0,20825,1250,226840,125639,101201,
711513,E4,85,38840,59037,0,0,0,0,0,0,0,0,11745,0,2265,92,0,0,0,1958,0,0,0,0,0,0,10495,1250,110693,13610,97083,
724646,E5,10,48640,73933,0,0,63,0,0,0,0,0,14709,10000,23778,952,0,0,0,2451,0,0,0,0,20000,0,14709,0,142360,75153,67207,
728832,S9,53,30089,18294,0,0,0,0,0,0,300,0,5806,0,0,0,0,0,75,968,533,110,420,1,500,0,5806,0,52872,27531,25341,
728848,S9,76,30089,18294,0,0,14,0,0,0,300,1080,5806,12500,0,0,0,0,75,968,437,143,480,1,0,0,5806,0,52334,19114,33220,
729086,S8,11,28638,17412,0,0,0,0,0,2694,300,540,5526,1000,2463,98,0,0,75,921,557,0,0,0,0,0,4276,1250,53559,9108,44451,
729593,S10,33,30992,18843,0,0,0,0,0,3093,300,0,5980,0,3146,126,0,0,75,997,521,0,0,0,0,0,5980,0,57432,9349,48083,
729602,S10,23,31316,19040,0,0,0,0,0,0,300,0,6043,0,4100,165,0,0,75,1007,533,110,420,1,0,0,6043,0,55007,11432,43575,
730208,S8,28,28638,17412,0,0,18,0,0,2775,300,450,5526,0,0,0,0,0,75,921,401,0,0,0,0,0,5526,0,51887,5547,46340,
730255,S10,25,31316,19040,0,0,0,0,0,0,300,0,6043,6000,2822,114,0,0,75,1007,449,143,420,1,20000,0,6043,0,54923,40163,14760,
730549,S7,72,27804,16905,-1854,-1127,0,0,0,2775,300,0,5007,1000,2842,116,0,0,75,835,365,0,0,0,0,0,3757,1250,48342,19118,29224,
732884,E0,50,20600,31312,0,0,0,0,0,0,0,90,6229,0,3918,157,0,0,0,1038,0,83,440,1,0,0,6229,0,61683,18481,43202,
733668,S10,82,30992,18843,0,0,69,0,0,0,300,0,5980,0,0,0,0,0,75,997,545,50,340,1,0,0,5980,0,52724,19889,32835,
733738,E5,60,51610,78447,0,0,175,0,0,10322,0,0,15607,0,28797,1151,0,0,0,2601,0,0,0,0,0,42000,15607,0,159145,88106,71039,
733771,S10,68,31316,19040,0,0,25,0,0,0,300,0,6043,23000,0,0,0,0,75,1007,377,0,0,0,0,0,6043,0,53112,29650,23462,
733967,E0,81,21420,32558,0,0,103,0,0,0,0,0,6477,15000,2990,120,0,0,0,1080,0,110,420,1,0,0,6477,0,62356,24885,37471,
734072,S10,53,30992,18843,0,0,0,0,0,3003,300,0,5980,10000,2470,100,0,0,75,997,485,0,0,0,12000,0,5980,0,57381,36500,20881,
734282,E6,60,59860,90987,0,0,0,0,0,11972,0,0,18102,50000,34758,1392,0,0,0,3017,0,0,0,0,0,0,18102,0,185055,104569,80486,
734436,S10,72,30992,18843,0,0,25,0,0,0,300,0,5980,15000,3702,148,0,0,75,997,533,36,280,1,4000,8000,5980,0,52768,41166,11602,
734569,S10,72,30992,18843,0,0,69,0,0,0,300,0,5980,15000,3426,139,0,0,75,997,449,106,340,1,0,0,4730,1250,54436,24520,29916,
734574,S10,76,30992,18843,0,0,28,0,0,3003,300,540,5980,7000,0,0,0,0,75,997,461,0,0,0,0,7785,5980,0,57850,21362,36488,
734581,S10,76,30992,18843,0,0,0,0,0,0,300,270,5980,4000,3470,140,0,0,75,997,485,150,360,1,15000,0,5980,0,54573,30746,23827,
734602,S11,80,32567,19801,0,0,103,0,0,0,300,0,6284,2000,2772,110,0,0,75,1047,521,0,0,0,0,0,5034,1250,55521,11413,44108,
734618,E3,81,34910,53063,0,0,0,0,0,0,0,0,10557,2000,7684,307,0,0,0,1759,0,163,475,1,0,0,9307,1250,101883,29378,72505,
734691,S10,65,30992,18843,0,0,78,0,0,0,300,0,5980,20000,0,0,0,0,75,997,389,120,420,1,0,0,4730,1250,52637,26738,25899,
734831,S10,12,30992,18843,0,0,25,0,0,0,300,1170,5980,0,4123,164,0,0,75,997,533,78,420,1,10500,0,4730,1250,55546,27776,27770,
734868,S10,42,30992,18843,0,0,90,0,0,3093,300,0,5980,7000,2432,100,0,0,75,997,521,0,0,0,10450,0,5980,0,57522,33938,23584,
735155,E4,50,38160,58003,0,0,128,0,0,0,0,135,11540,10000,17552,702,0,0,0,1923,0,148,399,1,0,0,10290,1250,111430,40962,70468,
735225,E4,60,38160,58003,0,0,0,0,0,7632,0,135,11540,1000,16328,653,0,0,0,1923,0,0,0,0,0,10000,11540,0,120749,58832,61917,
735232,E3,50,37040,56301,0,0,128,0,0,0,0,180,11201,25000,16876,676,0,0,0,1867,0,163,475,1,0,0,9951,1250,109337,54542,54795,
735246,E3,50,34910,53063,0,0,128,0,0,0,0,90,10557,0,11046,441,0,0,0,1759,0,78,399,1,0,0,10557,0,103944,43239,60705,
735391,S10,68,30992,18843,0,0,0,0,0,0,300,0,5980,13000,3785,153,0,0,75,997,461,143,420,1,0,0,5980,0,54379,23390,30989,
735428,S10,65,30992,18843,0,0,69,0,0,0,300,540,5980,10000,3482,140,0,0,75,997,485,78,420,1,0,17000,4730,1250,55012,37761,17251,
735433,S10,65,30992,18843,0,0,0,0,0,0,300,1080,5980,5000,0,0,0,0,75,997,497,98,360,1,0,7000,5980,0,55395,19277,36118,
735496,E4,60,38160,58003,0,0,0,0,0,0,0,90,11540,12000,17389,698,0,0,0,1923,0,143,456,1,20000,0,10290,1250,110727,58809,51918,
735519,E3,83,35960,54659,0,0,0,0,0,0,0,0,10874,7000,15561,624,0,0,0,1812,0,163,456,1,0,0,9624,1250,104713,35232,69481,
735524,E3,82,33890,51513,0,0,103,0,0,0,0,0,10248,40000,11557,462,0,0,0,1708,0,163,475,1,0,0,8998,1250,96773,63002,33771,
735545,S8,65,28613,17397,0,0,10,0,0,0,300,0,5521,2000,3226,131,0,0,75,920,545,80,340,1,15000,0,5521,0,50281,38780,11501,
735592,E4,60,38160,58003,0,0,0,0,0,7632,0,0,11540,3000,16358,655,0,0,0,1923,0,0,0,0,40000,0,10290,1250,119699,82743,36956,
735601,E5,83,48640,73933,0,0,175,0,0,0,0,0,14709,8000,21380,855,0,0,0,2451,0,143,456,1,29000,0,13459,1250,140200,74999,65201,
735622,E3,60,35960,54659,0,0,128,0,0,7192,0,0,10874,0,10666,427,0,0,0,1812,0,0,0,0,25000,0,9624,1250,113793,52285,61508,
736042,S9,76,30078,18287,0,0,0,0,0,0,300,0,5804,2000,3434,139,0,0,75,967,557,150,360,1,0,8000,4554,1250,52802,30119,22683,
736292,S7,76,27780,16890,0,0,0,0,0,0,300,630,5360,0,3187,127,0,0,75,893,521,143,420,1,6000,0,5360,0,47903,27018,20885,
736432,S7,14,27780,16890,0,0,44,0,0,0,300,720,5360,0,3179,129,0,0,75,893,557,0,0,0,10000,0,4110,1250,49614,24474,25140,
736516,S7,85,26974,16400,0,0,0,0,0,2772,300,90,5205,10000,0,0,0,0,75,867,509,0,0,0,20000,0,3955,1250,50277,36172,14105,
736521,S7,63,26974,16400,0,0,49,0,0,2772,300,0,5205,0,0,0,0,0,75,867,485,0,0,0,0,0,3955,1250,50212,5672,44540,
736542,S6,23,26188,15922,0,0,0,0,0,0,300,0,5053,0,4342,175,0,0,75,842,557,150,360,1,0,0,5053,0,45971,18464,27507,
736563,S9,82,29781,18107,0,0,58,0,0,2886,300,0,5747,5000,0,0,0,0,75,958,545,0,0,0,8000,0,4497,1250,53639,19805,33834,
736579,S7,13,27780,16890,0,0,0,0,0,0,300,0,5360,0,3657,146,0,0,75,893,557,138,360,1,10000,0,4110,1250,48850,33491,15359,
736682,S10,82,31316,19040,0,0,81,0,0,0,300,0,6043,24000,3688,147,0,0,75,1007,461,110,420,1,0,0,4793,1250,53352,33764,19588,
736696,S11,82,32255,19611,0,0,81,0,0,0,300,0,6224,20000,3146,125,0,0,75,1037,545,77,420,1,0,0,4974,1250,54902,30429,24473,
736731,S6,41,26959,16391,0,0,0,0,0,0,300,0,5202,6000,0,0,0,0,75,867,533,0,0,0,0,0,5202,0,47414,17478,29936,
736771,S6,87,26959,16391,0,0,0,0,0,0,300,0,5202,4000,0,0,0,0,75,867,545,106,360,1,0,0,5202,0,47426,12687,34739,
736787,S5,87,25425,15458,0,0,0,0,0,0,300,0,4906,2000,0,0,0,0,75,818,509,100,420,1,0,0,3656,1250,44712,8954,35758,
736792,S6,14,26959,16391,0,0,0,0,0,0,300,0,5202,6000,0,0,0,0,75,867,557,0,0,0,0,0,5202,0,47338,11945,35393,
736801,S6,12,26959,16391,-117,-71,0,0,0,0,300,810,5179,0,3743,152,0,0,75,863,533,74,340,1,0,0,3929,1250,48029,10213,37816,
736841,S6,11,26946,16383,0,0,0,0,0,0,300,810,5199,1000,3706,148,0,0,75,867,509,0,0,0,8000,0,3949,1250,48178,27702,20476,
736857,S5,42,26161,15906,0,0,0,0,0,2611,300,0,5048,10000,0,0,0,0,75,841,533,0,0,0,0,0,5048,0,48653,15989,32664,
736878,S5,80,26161,15906,0,0,0,0,0,0,300,0,5048,6000,0,0,0,0,75,841,545,138,360,1,0,0,3798,1250,46054,12762,33292,
736906,S5,41,26165,15908,0,0,0,0,0,0,300,0,5049,2000,0,0,0,0,75,841,509,150,360,1,10000,0,3799,1250,46024,20858,25166,
736911,S5,51,26165,15908,0,0,0,0,0,0,300,0,5049,5000,0,0,0,0,75,841,521,106,360,1,0,0,3799,1250,46011,13797,32214,
736927,S5,32,26165,15908,0,0,0,0,0,2611,300,990,5049,2000,0,0,0,0,75,841,521,0,0,0,0,0,3799,1250,49637,12857,36780,
736953,S5,14,26165,15908,0,0,40,0,0,0,300,540,5049,0,0,0,0,0,75,841,545,150,360,1,0,0,3799,1250,45283,9763,35520,
736969,S4,24,25400,15443,0,0,0,0,0,0,300,900,4901,0,0,0,0,0,75,817,497,150,360,1,0,8000,3651,1250,44279,23866,20413,
736974,S4,83,24661,14994,0,0,0,0,0,0,300,0,4759,10000,0,0,0,0,75,793,545,142,360,1,0,0,3509,1250,42155,18763,23392,
736981,S4,24,24661,14994,0,0,0,0,0,0,300,990,4759,0,0,0,0,0,75,793,545,110,360,1,8800,0,3509,1250,44364,17178,27186,
736995,S4,23,24661,14994,0,0,0,0,0,0,300,0,4759,1000,0,0,0,0,75,793,557,68,360,1,8000,0,3509,1250,42167,30222,11945,
737006,S4,12,24661,14994,-411,-250,0,0,0,0,300,540,4679,2000,0,0,0,0,75,780,569,78,420,1,6900,0,3429,1250,43352,25910,17442,
737011,S4,44,24661,14994,0,0,0,0,0,0,300,0,4759,2000,0,0,0,0,75,793,545,138,420,1,0,0,3509,1250,43449,8100,35349,
737027,S4,32,24661,14994,0,0,0,0,0,0,300,450,4759,0,0,0,0,0,75,793,545,106,360,1,10000,0,3509,1250,43924,29918,14006,
737032,S4,24,24661,14994,-206,-125,0,0,0,0,300,630,4719,0,0,0,0,0,75,786,485,143,360,1,0,0,3469,1250,43601,9664,33937,
737048,S2,24,23246,14134,-4649,-2827,0,0,0,0,300,0,3588,0,0,0,0,0,75,598,497,78,420,1,8000,0,2338,1250,33238,25004,8234,
737053,S4,71,24661,14994,0,0,0,0,0,0,300,0,4759,0,0,0,0,0,75,793,473,150,360,1,6000,0,3509,1250,43387,18107,25280,
737069,S4,41,24661,14994,0,0,0,0,0,2320,300,0,4759,5000,0,0,0,0,75,793,557,0,0,0,0,0,3509,1250,45806,10152,35654,
737074,S4,82,24661,14994,0,0,0,0,0,0,300,0,4759,6000,0,0,0,0,75,793,545,78,420,1,6250,0,3509,1250,42155,18242,23913,
737081,S3,65,23943,14557,0,0,0,0,0,0,300,270,4620,0,0,0,0,0,75,770,545,150,360,1,6250,0,3370,1250,42509,12299,30210,
737102,S3,44,23236,14127,-101,-61,0,0,0,2389,300,0,4464,6000,0,0,0,0,75,744,485,0,0,0,0,16000,3214,1250,43183,27333,15850,
737118,S3,77,23236,14127,-581,-353,0,0,0,0,300,0,4371,0,0,0,0,0,75,729,497,130,360,1,8200,0,3121,1250,38760,19430,19330,
737123,S1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
737139,S3,76,23236,14127,0,0,0,0,0,0,300,0,4484,5000,0,0,0,0,75,747,521,143,420,1,10000,0,3234,1250,40998,21394,19604,
737144,S3,43,23236,14127,-101,-61,0,0,0,0,300,0,4464,2000,0,0,0,0,75,744,509,78,420,1,5000,0,3214,1250,40818,19077,21741,
737165,S3,48,23236,14127,0,0,0,0,0,0,300,0,4484,1000,0,0,0,0,75,747,533,78,420,1,12000,0,3234,1250,41010,18331,22679,
737172,S3,32,23236,14127,0,0,0,0,0,0,300,900,4484,0,0,0,0,0,75,747,509,0,0,0,5200,0,3234,1250,41886,13895,27991,
737186,S3,81,23236,14127,0,0,0,0,0,0,300,0,4484,3000,0,0,0,0,75,747,545,143,420,1,0,0,3234,1250,39802,7854,31948,
737209,S3,75,23236,14127,0,0,0,0,0,2389,300,0,4484,2000,0,0,0,0,75,747,545,0,0,0,0,0,3234,1250,43411,12209,31202,
737214,S3,42,23236,14127,0,0,0,0,0,0,300,0,4484,2000,0,0,0,0,75,747,521,150,360,1,0,0,3234,1250,40998,14413,26585,
737235,S3,83,23236,14127,0,0,0,0,0,0,300,0,4484,10000,0,0,0,0,75,747,485,110,420,1,0,0,4484,0,39717,15254,24463,
737242,S3,78,23236,14127,-9008,-5477,0,0,0,0,300,0,2745,0,0,0,0,0,75,458,449,138,360,1,7250,0,1495,1250,25786,20340,5446,
737261,S3,44,23236,14127,0,0,0,0,0,2389,300,0,4484,10000,0,0,0,0,75,747,533,0,0,0,0,0,3234,1250,43399,14831,28568,
737277,S3,72,23236,14127,0,0,0,0,0,2252,300,0,4484,3000,0,0,0,0,75,747,557,0,0,0,0,0,3234,1250,43286,7331,35955,
737298,S3,12,20054,12193,0,0,0,0,0,0,300,450,3870,0,0,0,0,0,0,645,557,143,420,1,4500,0,2620,1250,35937,17533,18404,
737305,S2,32,18903,11493,0,0,0,0,0,0,300,810,3648,1000,0,0,0,0,0,608,521,138,360,1,0,0,2398,1250,34282,11134,23148,
737312,S1,12,15830,9625,0,0,0,0,0,0,300,0,3055,0,0,0,0,0,0,509,533,86,340,1,0,0,1805,1250,28199,10277,17922,
737326,S4,14,18358,11162,0,0,0,0,0,0,300,630,3542,2000,0,0,0,0,0,590,509,143,420,1,0,0,2292,1250,33152,11892,21260,
737331,S4,27,18358,11162,0,0,0,0,0,0,300,0,3542,0,0,0,0,0,0,590,437,143,420,1,0,0,2292,1250,32450,8363,24087,
737347,S3,32,17823,10836,0,0,0,0,0,0,300,540,3439,4000,0,0,0,0,0,573,545,0,0,0,0,0,2189,1250,32177,11967,20210,
737352,S3,85,17304,10521,0,0,0,0,0,0,300,0,3339,0,0,0,0,0,0,557,545,150,440,1,0,0,2089,1250,60746,7002,53744,
737368,S3,82,17304,10521,0,0,0,0,0,0,300,0,3339,500,0,0,0,0,0,557,545,146,360,1,0,0,2089,1250,59708,3540,56168,
737373,S3,44,17304,10521,-508,-309,0,0,0,0,300,0,3241,0,0,0,0,0,0,540,533,148,420,1,0,0,1991,1250,59887,7181,52706,
737389,S3,67,17304,10521,0,0,0,0,0,0,300,0,3339,0,0,0,0,0,0,557,437,143,420,1,0,0,2089,1250,59740,5403,54337,
