PERNO,GRADE,DEPT_CD,DPAY,DA,PAY_ADJMT,DA_ADJMT,PP,APAY,INCENTIVE,HRA,FUEL_SUB,ATS,CPF_PC,VPF,ITAX,CESS,CESS_ADDL,PTAX,CCA,SESBF,CANTEEN,RENT,ELEC,CONS,CPF_PR,CPF_IR,CPF_CC,EPS,GPAY,DEDN,NPAY,
711401,E2,83,29980,43981,0,0,0,0,0,0,0,0,8875,5000,6496,260,0,0,0,1479,0,0,0,0,0,0,7625,1250,85653,20953,64700,
711417,E3,60,35960,52753,0,0,0,0,0,0,0,0,10646,0,10001,400,0,0,0,1774,0,0,0,0,0,0,9396,1250,102760,22063,80697,
711422,E1,81,27220,39932,0,0,0,0,0,0,0,0,8058,0,5822,233,0,0,0,1343,0,195,475,1,0,0,6808,1250,76468,17496,58972,
711443,E3,44,34910,51213,0,0,0,0,0,0,0,0,10335,5000,10022,402,0,0,0,1722,0,163,475,0,0,0,9085,1250,99282,27603,71679,
711459,E3,85,35960,52753,0,0,0,0,0,0,0,0,10646,0,10676,427,0,0,0,1774,0,143,475,1,0,0,9396,1250,101155,23784,77371,
711464,E6,81,60050,88093,0,0,0,0,0,12010,0,0,17777,0,29185,1168,0,0,0,2963,0,0,0,0,11000,0,16527,1250,182275,88118,94157,
711471,E3,10,35960,52753,0,0,0,0,0,0,0,0,10646,0,11810,473,0,0,0,1774,0,143,475,1,6000,0,9396,1250,104455,31206,73249,
711485,E4,82,39310,57668,0,0,0,0,0,0,0,0,11637,0,8630,346,0,0,0,1940,0,163,475,1,6400,0,10387,1250,111374,27953,83421,
711508,E7,10,73000,107091,0,0,0,0,0,14600,0,0,21611,50000,46551,1863,0,0,0,3602,0,0,0,0,0,0,20361,1250,223971,113927,110044,
723719,S10,23,30992,17789,0,0,0,0,789,3093,300,0,5854,4000,0,0,0,0,75,976,437,0,0,0,0,0,5854,0,55575,9530,46045,
724646,E5,10,48640,71355,0,0,63,0,0,0,0,0,14399,10000,21565,863,0,0,0,2400,0,0,0,0,20000,0,14399,0,140632,73340,67292,
728827,S10,52,30992,17789,0,0,58,0,532,3093,300,0,5854,0,0,0,0,0,75,976,533,0,0,0,0,0,5854,0,55522,5530,49992,
728832,S9,53,30089,17271,0,0,0,0,740,0,300,0,5683,0,0,0,0,0,75,947,533,110,420,1,500,0,5683,0,51028,25818,25210,
728848,S9,76,30089,17271,0,0,14,0,922,0,300,540,5683,12500,0,0,0,0,75,947,473,143,480,1,0,0,5683,0,51729,18989,32740,
729086,S8,11,28638,16438,0,0,0,0,1421,2694,300,630,5409,1000,1706,68,0,0,75,902,557,0,0,0,0,0,4159,1250,52611,8185,44426,
729359,S10,24,30992,17789,0,0,0,0,986,3093,300,0,5854,11000,0,0,0,0,75,976,449,0,0,0,25000,0,5854,0,55684,42430,13254,
729476,S10,41,31316,17975,0,0,103,0,0,3125,300,0,5915,10000,0,0,0,0,75,986,0,0,0,0,0,0,5915,0,54973,14779,40194,
729588,S10,13,31316,17975,0,0,90,0,789,0,300,0,5915,20000,0,0,0,0,75,986,425,83,440,1,0,0,5915,0,53089,27238,25851,
729593,S10,33,30992,17789,0,0,0,0,1480,3093,300,0,5854,0,2540,103,0,0,75,976,545,0,0,0,0,0,5854,0,56274,8573,47701,
729602,S10,23,31316,17975,0,0,0,0,986,0,300,0,5915,0,2458,99,0,0,75,986,461,110,420,1,0,0,5915,0,53232,11409,41823,
729733,S10,85,30992,17789,0,0,69,0,419,0,300,0,5854,0,0,0,0,0,75,976,389,120,440,1,9000,0,5854,0,51993,16354,35639,
729999,S8,83,28638,16438,0,0,18,0,511,0,300,0,5409,12000,0,0,0,0,75,902,521,86,340,1,0,0,5409,0,48434,18587,29847,
730208,S8,28,28638,16438,0,0,18,0,1231,2775,300,270,5409,0,0,0,0,0,75,902,485,0,0,0,0,0,5409,0,52088,5411,46677,
730255,S10,25,31316,17975,0,0,0,0,1480,0,300,0,5915,6000,1290,53,0,0,75,986,545,143,420,1,20000,0,5915,0,53810,38371,15439,
730549,S7,72,27804,15959,0,0,0,0,959,2775,300,0,5252,1000,0,0,0,0,75,875,497,0,0,0,10000,0,4002,1250,50177,23700,26477,
732884,E0,50,20600,30220,0,0,0,0,0,0,0,180,6098,0,2745,110,0,0,0,1016,0,83,440,1,0,0,6098,0,59446,16063,43383,
733668,S10,82,30992,17789,0,0,69,0,754,0,300,0,5854,0,0,0,0,0,75,976,425,50,340,1,0,0,5854,0,52304,15705,36599,
733738,E5,60,51610,75712,0,0,175,0,0,10322,0,0,15279,0,26536,1062,0,0,0,2546,0,0,0,0,42000,0,15279,0,157260,86223,71037,
733771,S10,68,31316,17975,0,0,25,0,1090,0,300,0,5915,20000,0,0,0,0,75,986,485,0,0,0,0,0,5915,0,53285,26501,26784,
733967,E0,81,21420,31423,0,0,103,0,0,0,0,0,6341,15000,1874,75,0,0,0,1057,0,110,420,1,0,0,6341,0,61471,24452,37019,
734072,S10,53,30992,17789,0,0,0,0,740,3003,300,0,5854,10000,1684,68,0,0,75,976,545,0,0,0,12000,0,5854,0,55519,30182,25337,
734282,E6,60,59860,87815,0,0,0,0,0,11972,0,0,17721,50000,34234,1370,0,0,0,2954,0,0,0,0,0,0,17721,0,182883,104579,78304,
734436,S10,72,30992,17789,0,0,25,0,1258,0,300,0,5854,15000,0,0,0,0,75,976,545,36,280,1,12000,0,5854,0,52984,37169,15815,
734569,S10,72,30992,17789,0,0,69,0,1258,0,300,0,5854,15000,0,0,0,0,75,976,533,106,340,1,0,15000,4604,1250,53116,35808,17308,
734574,S10,76,30992,17789,0,0,28,0,1090,3003,300,720,5854,7000,0,0,0,0,75,976,497,0,0,0,10000,0,5854,0,56494,28704,27790,
734581,S10,76,30992,17789,0,0,0,0,1258,0,300,630,5854,4000,1935,78,0,0,75,976,545,150,360,1,0,0,4604,1250,53589,19376,34213,
734602,S11,80,32567,18693,0,0,103,0,532,0,300,0,6151,2000,0,0,0,0,75,1025,533,0,0,0,0,0,4901,1250,54957,8376,46581,
734618,E3,81,34910,51213,0,0,0,0,0,0,0,0,10335,2000,7033,281,0,0,0,1722,0,163,475,1,0,0,9085,1250,100683,22152,78531,
734691,S10,65,30992,17789,0,0,78,0,1258,0,300,0,5854,20000,0,0,0,0,75,976,533,120,420,1,0,0,4604,1250,53025,26591,26434,
734831,S10,12,30992,17789,0,0,25,0,1480,0,300,0,5854,0,2447,99,0,0,75,976,545,78,420,1,10500,0,4604,1250,53206,25778,27428,
734868,S10,42,30992,17789,0,0,90,0,1480,3093,300,0,5854,7000,1801,73,0,0,75,976,509,0,0,0,0,0,5854,0,56328,24750,31578,
735155,E4,50,38160,55981,0,0,128,0,0,0,0,90,11297,10000,13755,550,0,0,0,1883,0,148,399,1,0,0,10047,1250,110113,37480,72633,
735225,E4,60,38160,55981,0,0,0,0,0,7632,0,90,11297,1000,14649,587,0,0,0,1883,0,0,0,0,0,10000,11297,0,117617,38216,79401,
735232,E3,50,37040,54338,0,0,128,0,0,0,0,90,10965,25000,12559,503,0,0,0,1828,0,163,475,1,0,0,9715,1250,106834,50377,56457,
735246,E3,50,34910,51213,0,0,128,0,0,0,0,90,10335,0,8194,329,0,0,0,1722,0,78,399,1,0,0,10335,0,100654,30666,69988,
735391,S10,68,30992,17789,0,0,0,0,1258,0,300,0,5854,10000,0,0,0,0,75,976,521,143,420,1,0,0,4604,1250,53035,15978,37057,
735428,S10,65,30992,17789,0,0,69,0,1258,0,300,810,5854,10000,0,0,0,0,75,976,521,78,420,1,17000,0,4604,1250,53914,33943,19971,
735433,S10,65,30992,17789,0,0,0,0,1258,0,300,810,5854,5000,0,0,0,0,75,976,533,98,360,1,7000,0,5854,0,53757,27601,26156,
735496,E4,60,38160,55981,0,0,0,0,0,0,0,180,11297,2000,13113,525,0,0,0,1883,0,143,456,1,20000,0,10047,1250,108775,48777,59998,
735519,E3,83,35960,52753,0,0,0,0,0,0,0,0,10646,7000,11498,460,0,0,0,1774,0,163,456,1,0,0,9396,1250,103457,31339,72118,
735524,E3,82,33890,49717,0,0,103,0,0,0,0,0,10033,40000,9146,366,0,0,0,1672,0,163,475,1,0,0,8783,1250,95627,61423,34204,
735545,S8,65,28613,16424,0,0,10,0,885,0,300,0,5404,2000,0,0,0,0,75,901,461,80,340,1,15000,0,5404,0,48625,34077,14548,
735592,E4,60,38160,55981,0,0,0,0,0,7632,0,0,11297,3000,14905,596,0,0,0,1883,0,0,0,0,0,0,10047,1250,118427,41812,76615,
735601,E5,83,48640,71355,0,0,175,0,0,0,0,0,14399,5000,22585,904,0,0,0,2400,0,143,456,1,25000,0,13149,1250,138472,70075,68397,
735622,E3,60,35960,52753,0,0,128,0,0,7192,0,180,10646,0,9123,366,0,0,0,1774,0,0,0,0,25000,0,9396,1250,110957,58224,52733,
735956,S9,76,29781,17094,0,0,58,0,1174,0,300,990,5625,13000,0,0,0,0,75,938,509,110,420,1,0,0,5625,0,51908,20068,31840,
736042,S9,76,30078,17265,0,0,0,0,1258,0,300,0,5681,2000,1920,77,0,0,75,947,533,150,360,1,8000,0,4431,1250,51454,26738,24716,
736292,S7,76,27780,15946,0,0,0,0,1106,0,300,540,5247,0,0,0,0,0,75,875,533,143,420,1,6000,0,5247,0,47987,22363,25624,
736432,S7,14,27780,15946,0,0,44,0,1302,0,300,630,5247,0,0,0,0,0,75,875,473,0,0,0,10000,0,3997,1250,48357,21035,27322,
736516,S7,85,26974,15483,0,0,0,0,1106,2772,300,0,5095,10000,0,0,0,0,75,849,545,0,0,0,20000,0,3845,1250,49013,36044,12969,
736521,S7,63,26974,15483,0,0,49,0,1106,2772,300,0,5095,0,0,0,0,0,75,849,557,0,0,0,0,17775,3845,1250,49074,23319,25755,
736542,S6,23,26188,15032,0,0,0,0,1243,0,300,0,4946,0,0,0,0,0,75,824,533,150,360,1,0,0,4946,0,44942,13870,31072,
736563,S9,82,29781,17094,0,0,58,0,497,2886,300,0,5625,5000,0,0,0,0,75,938,461,0,0,0,3000,0,4375,1250,53039,14663,38376,
736579,S7,13,27780,15946,-117,-63,0,0,1302,0,300,0,5226,0,0,0,0,0,75,871,521,138,360,1,10000,0,3976,1250,47544,28989,18555,
736682,S10,82,31316,17975,0,0,81,0,177,0,300,0,5915,21000,0,0,0,0,75,986,377,110,420,1,0,0,4665,1250,52380,26098,26282,
736696,S11,82,32255,18514,0,0,81,0,532,0,300,0,6092,20000,1568,64,0,0,75,1015,533,77,420,1,0,0,4842,1250,54325,28073,26252,
736731,S6,41,26959,15474,0,0,0,0,1243,0,300,0,5092,6000,0,0,0,0,75,849,533,0,0,0,0,0,5092,0,46342,17350,28992,
736771,S6,87,26959,15474,0,0,0,0,994,0,300,0,5092,4000,0,0,0,0,75,849,473,106,360,1,0,5000,5092,0,46033,17559,28474,
736787,S5,87,25425,14594,0,0,0,0,1184,0,300,0,4802,2000,0,0,0,0,75,800,533,100,420,1,0,0,3552,1250,43737,8282,35455,
736792,S6,14,26959,15474,0,0,0,0,1243,0,300,0,5092,6000,0,0,0,0,75,849,533,0,0,0,0,0,5092,0,46242,11865,34377,
736801,S6,12,26959,15474,0,0,0,0,1160,0,300,990,5092,0,0,0,0,0,75,849,485,74,340,1,0,0,3842,1250,47201,6217,40984,
736841,S6,11,26946,15467,0,0,0,0,1243,0,300,270,5090,1000,0,0,0,0,75,848,509,0,0,0,8000,0,3840,1250,46567,20311,26256,
736857,S5,42,26161,15016,0,0,0,0,1184,2611,300,0,4941,10000,0,0,0,0,75,824,545,0,0,0,0,0,4941,0,47502,20646,26856,
736878,S5,80,26161,15016,0,0,0,0,1184,0,300,0,4941,6000,0,0,0,0,75,824,521,138,360,1,0,0,3691,1250,44967,12638,32329,
736906,S5,41,26165,15019,0,0,0,0,1184,0,300,0,4942,2000,0,0,0,0,75,824,545,150,360,1,10000,0,3692,1250,44998,18425,26573,
736911,S5,51,26165,15019,0,0,0,0,592,0,300,0,4942,5000,0,0,0,0,75,824,533,106,360,1,0,7785,3692,1250,44369,21753,22616,
736927,S5,32,26165,15019,0,0,0,0,710,2611,300,540,4942,2000,0,0,0,0,75,824,449,0,0,0,0,0,3692,1250,47579,12767,34812,
736953,S5,14,26165,15019,0,0,40,0,1184,0,300,450,4942,0,0,0,0,0,75,824,521,150,360,1,0,0,3692,1250,45464,9639,35825,
736969,S4,24,25400,14580,0,0,0,0,1066,0,300,540,4798,0,0,0,0,0,75,800,533,150,360,1,8000,0,3548,1250,44158,22608,21550,
736974,S4,83,24661,14155,0,0,0,0,533,0,300,0,4658,10000,0,0,0,0,75,776,533,142,360,1,0,0,3408,1250,41837,17745,24092,
736981,S4,24,24661,14155,0,0,0,0,1066,0,300,900,4658,0,0,0,0,0,75,776,557,110,360,1,8800,0,3408,1250,43234,14888,28346,
736995,S4,23,24661,14155,0,0,0,0,1066,0,300,0,4658,1000,0,0,0,0,75,776,545,68,360,1,0,0,3408,1250,42382,13809,28573,
737006,S4,12,24661,14155,-312,-168,0,0,1066,0,300,0,4600,2000,0,0,0,0,75,767,533,78,420,1,6900,0,3350,1250,41912,23758,18154,
737011,S4,44,24661,14155,0,0,0,0,906,0,300,0,4658,2000,0,0,0,0,75,776,521,138,420,1,0,0,3408,1250,42213,7982,34231,
737027,S4,32,24661,14155,0,0,0,0,1066,0,300,540,4658,0,0,0,0,0,75,776,521,106,360,1,0,0,3408,1250,42938,14583,28355,
737032,S4,24,24661,14155,0,0,0,0,1066,0,300,900,4658,0,0,0,0,0,75,776,521,143,360,1,11100,0,3408,1250,43198,26339,16859,
737048,S2,24,23246,13343,-8524,-4603,0,0,386,0,300,0,2815,0,0,0,0,0,75,469,437,78,420,1,8000,0,1565,1250,25684,21585,4099,
737053,S4,71,24661,14155,0,0,0,0,906,0,300,0,4658,0,0,0,0,0,75,776,545,150,360,1,6000,0,3408,1250,72247,17089,55158,
737069,S4,41,24661,14155,0,0,0,0,923,2320,300,0,4658,5000,0,0,0,0,75,776,485,0,0,0,0,0,3408,1250,44539,10034,34505,
737074,S4,82,24661,14155,0,0,0,0,533,0,300,0,4658,6000,0,0,0,0,75,776,521,78,420,1,6250,0,3408,1250,41825,17224,24601,
737081,S3,65,23943,13743,0,0,0,0,804,0,300,540,4522,0,0,0,0,0,75,754,533,150,360,1,6250,0,3272,1250,41515,22951,18564,
737102,S3,44,23236,13337,0,0,0,0,0,2389,300,0,4389,6000,0,0,0,0,75,731,269,0,0,0,16000,0,3139,1250,41100,32640,8460,
737118,S3,77,23236,13337,0,0,0,0,751,0,300,0,4389,0,0,0,0,0,75,731,509,130,360,1,8200,0,3139,1250,39702,16745,22957,
737123,S1,11,21902,12572,-17522,-9462,0,0,0,0,300,0,899,0,0,0,0,0,75,150,317,138,360,1,5000,0,275,624,8445,6703,1742,
737139,S3,76,23236,13337,0,0,0,0,804,0,300,90,4389,5000,0,0,0,0,75,731,533,143,420,1,10000,0,3139,1250,39909,20822,19087,
737144,S3,43,23236,13337,-194,-105,0,0,947,0,300,0,4353,2000,0,0,0,0,75,725,521,78,420,1,5000,0,3103,1250,39639,19762,19877,
737165,S3,48,23236,13337,-101,-55,0,0,804,0,300,0,4370,1000,0,0,0,0,75,728,545,78,420,1,12000,0,3120,1250,39669,18698,20971,
737172,S3,32,23236,13337,0,0,0,0,947,0,300,1080,4389,0,0,0,0,0,75,731,533,0,0,0,5200,0,3139,1250,41042,20551,20491,
737186,S3,81,23236,13337,0,0,0,0,473,0,300,0,4389,3000,0,0,0,0,75,731,533,143,420,1,0,0,3139,1250,39473,8093,31380,
737209,S3,75,23236,13337,-101,-55,0,0,804,2389,300,0,4370,2000,0,0,0,0,75,728,545,0,0,0,0,0,3120,1250,42058,12076,29982,
737214,S3,42,23236,13337,0,0,0,0,947,0,300,0,4389,2000,0,0,0,0,75,731,545,150,360,1,0,6000,3139,1250,39974,19029,20945,
737235,S3,83,23236,13337,0,0,0,0,410,0,300,0,4389,10000,0,0,0,0,75,731,473,110,420,1,0,0,4389,0,39325,15650,23675,
737242,S3,78,23236,13337,-581,-314,0,0,804,0,300,0,4281,0,0,0,0,0,75,714,521,138,360,1,7250,0,3031,1250,38762,20286,18476,
737261,S3,44,23236,13337,0,0,0,0,883,2389,300,0,4389,10000,0,0,0,0,75,731,497,0,0,0,0,0,3139,1250,42251,17770,24481,
737277,S3,72,23236,13337,0,0,0,0,804,2252,300,0,4389,3000,0,0,0,0,75,731,533,0,0,0,0,0,3139,1250,42071,7220,34851,
737298,S3,12,20054,11511,0,0,0,0,947,0,300,1170,3788,0,0,0,0,0,0,631,521,143,420,1,4500,0,2538,1250,35846,16458,19388,
737305,S2,32,18903,10850,0,0,0,0,829,0,300,1080,3570,1000,0,0,0,0,0,595,557,138,360,1,0,0,2320,1250,33793,9837,23956,
737312,S1,12,15830,9086,0,0,0,0,434,0,300,0,2990,0,0,0,0,0,0,498,449,86,340,1,0,0,1740,1250,27189,15569,11620,
737326,S4,14,18358,10537,0,0,0,60,1066,0,300,1080,3475,2000,0,0,0,0,0,579,545,143,420,1,0,0,2225,1250,33187,6602,26585,
737331,S4,27,18358,10537,0,0,0,0,1066,0,300,720,3467,0,0,0,0,0,0,578,557,143,420,1,0,0,2217,1250,32779,10200,22579,
737347,S3,32,17823,10230,0,0,0,0,947,0,300,810,3366,4000,0,0,0,0,0,561,545,0,0,0,0,0,2116,1250,31864,7527,24337,
737352,S3,85,17304,9932,0,0,0,0,536,0,300,0,3268,0,0,0,0,0,0,545,449,150,440,1,0,0,2018,1250,29699,6869,22830,
737368,S3,82,17304,9932,0,0,0,0,340,0,300,0,3268,500,0,0,0,0,0,545,533,146,360,1,0,0,2018,1250,29447,10310,19137,
737373,S3,44,17304,9932,-140,-76,0,0,697,0,300,0,3242,0,0,0,0,0,0,540,485,148,420,1,0,0,1992,1250,29671,7182,22489,
737389,S3,67,17304,9932,0,0,0,0,804,0,300,0,3268,0,0,0,0,0,0,545,545,143,420,1,0,0,2018,1250,30063,5504,24559,
