PERNO,GRADE,DEPT_CD,DPAY,DA,PAY_ADJMT,DA_ADJMT,PP,APAY,INCENTIVE,HRA,FUEL_SUB,ATS,CPF_PC,VPF,ITAX,CESS,CESS_ADDL,PTAX,CCA,SESBF,CANTEEN,RENT,ELEC,CONS,CPF_PR,CPF_IR,CPF_CC,EPS,GPAY,DEDN,NPAY,
711373,E1,60,26420,36671,0,0,0,0,0,0,0,0,7571,0,4722,189,0,0,0,1262,0,143,456,1,0,0,6321,1250,72623,13455,59168,
711389,E1,44,26420,36671,0,0,0,0,0,0,0,0,7571,0,4722,189,0,0,0,1262,0,143,475,1,0,0,6321,1250,72623,10540,62083,
711401,E2,83,29100,40391,0,0,0,0,0,0,0,0,8339,5000,5543,222,0,0,0,1390,0,0,0,0,0,0,7089,1250,80840,19139,61701,
711417,E3,60,34910,48455,0,0,0,0,0,0,0,0,10004,0,8846,354,0,0,0,1667,0,0,0,0,0,0,8754,1250,96524,20113,76411,
711422,E1,81,26420,36671,0,0,0,0,0,0,0,0,7571,0,4614,185,0,0,0,1262,0,195,475,1,5600,0,6321,1250,72095,18603,53492,
711443,E3,82,33890,47039,0,0,0,0,0,0,0,0,9711,5000,8213,329,0,0,0,1619,0,163,475,0,0,0,8461,1250,93618,11211,82407,
711459,E3,85,34910,48455,0,0,0,0,0,0,0,0,10004,0,8723,349,0,0,0,1667,0,143,475,1,0,0,8754,1250,95324,19636,75688,
711464,E6,81,58300,80920,0,0,0,0,0,11660,0,0,16706,0,26169,1047,0,0,0,2784,0,0,0,0,11000,0,15456,1250,172232,57264,114968,
711471,E3,10,34910,48455,0,0,0,0,0,0,0,0,10004,0,9392,376,0,0,0,1667,0,143,475,1,6000,0,8754,1250,98624,27942,70682,
711485,E4,82,38160,52966,0,0,0,0,0,0,0,0,10935,0,11073,443,0,0,0,1823,0,163,475,1,6400,0,9685,1250,105016,30563,74453,
711508,E7,10,73000,101324,0,0,0,0,0,14600,0,0,20919,50000,44836,1794,0,0,0,3486,0,0,0,0,0,0,19669,1250,218204,119335,98869,
723719,S10,23,30089,15767,0,0,0,0,1195,3093,300,0,5503,4000,0,0,0,0,75,917,473,0,0,0,0,0,5503,0,52937,10020,42917,
724646,E5,10,47220,65541,0,0,63,0,0,0,0,0,13531,10000,19199,768,0,0,0,2255,0,0,0,0,20000,0,13531,0,132745,64553,68192,
726271,E4,85,41710,57893,0,0,0,0,0,0,0,0,11952,35000,14205,568,0,0,0,1992,0,136,323,1,0,0,11952,0,115390,63137,52253,
728281,S11,48,31618,16568,0,0,103,0,466,0,300,0,5782,20000,0,0,0,0,75,964,485,0,0,0,0,0,5782,0,51752,25566,26186,
728827,S10,52,30089,15767,0,0,58,0,502,3093,300,0,5503,0,1092,44,0,0,75,917,497,0,0,0,0,0,5503,0,52476,11609,40867,
728832,S9,53,29213,15308,0,0,0,0,697,0,300,0,5343,0,0,0,0,0,75,890,521,110,420,1,500,0,5343,0,48082,23952,24130,
728848,S9,76,29213,15308,0,0,14,0,1185,0,300,990,5343,12500,0,0,0,0,75,890,509,143,480,1,0,0,5343,0,49487,19041,30446,
729086,S8,11,27804,14569,0,0,0,0,1339,2694,300,540,5085,1000,0,0,0,0,75,847,533,0,0,0,0,0,3835,1250,49662,6032,43630,
729359,S10,24,30089,15767,0,0,0,0,1295,3093,300,720,5503,11000,0,0,0,0,75,917,485,0,0,0,25000,0,5503,0,53769,42020,11749,
729476,S10,41,30404,15932,0,0,103,0,1096,3125,300,0,5560,10000,1521,61,0,0,75,927,461,0,0,0,0,0,5560,0,53560,32463,21097,
729572,S10,33,30404,15932,0,0,0,0,1395,0,300,0,5560,12000,0,0,0,0,75,927,533,143,420,1,0,0,5560,0,50603,18518,32085,
729588,S10,13,30404,15932,0,0,90,0,1195,0,300,0,5560,20000,0,0,0,0,75,927,473,83,440,1,0,0,5560,0,50533,26910,23623,
729593,S10,33,30089,15767,0,0,0,0,1395,3093,300,0,5503,0,1223,49,0,0,75,917,497,0,0,0,0,0,5503,0,53161,6792,46369,
729602,S10,23,30404,15932,0,0,0,0,1395,0,300,0,5560,0,0,0,0,0,75,927,533,110,420,1,0,0,5560,0,50703,10152,40551,
729728,S10,76,30089,15767,0,0,0,0,677,0,300,810,5503,8000,0,0,0,0,75,917,425,110,420,1,0,0,5503,0,50088,14968,35120,
729733,S10,85,30089,15767,0,0,69,0,931,0,300,0,5503,0,0,0,0,0,75,917,461,120,440,1,9000,0,5503,0,49637,15944,33693,
729796,S10,41,30089,15767,0,0,14,0,1295,3003,300,0,5503,4000,0,0,0,0,75,917,485,0,0,0,10000,0,5503,0,53073,19120,33953,
729999,S8,83,27804,14569,0,0,18,0,482,0,300,0,5085,12000,0,0,0,0,75,847,521,86,340,1,0,6000,5085,0,45652,24208,21444,
730159,S8,28,27804,14569,0,0,0,0,1147,2694,300,360,5085,7000,0,0,0,0,75,847,461,0,0,0,17000,0,5085,0,49218,31773,17445,
730208,S8,28,27804,14569,0,0,18,0,1243,2775,300,720,5085,0,0,0,0,0,75,847,485,0,0,0,0,0,5085,0,49797,5032,44765,
730255,S10,25,30404,15932,0,0,0,0,1096,0,300,0,5560,6000,0,0,0,0,75,927,449,143,420,1,20000,0,5560,0,50320,37668,12652,
730442,S10,76,30089,15767,0,0,25,0,1185,0,300,540,5503,0,0,0,0,0,75,917,497,105,360,1,0,0,5503,0,50423,6842,43581,
730549,S7,72,26994,14145,0,0,0,0,1043,2775,300,0,4937,1000,0,0,0,0,75,823,497,0,0,0,10000,0,3687,1250,47589,21251,26338,
732879,S10,65,30404,15932,0,0,90,0,1185,0,300,630,5560,15000,0,0,0,0,75,927,497,78,420,1,0,0,5560,0,51177,20502,30675,
732884,E0,50,20000,27760,0,0,0,0,0,0,0,315,5731,0,1804,73,0,0,0,955,0,83,440,1,0,0,4481,1250,56275,14926,41349,
733668,S10,82,30089,15767,0,0,69,0,677,0,300,0,5503,0,0,0,0,0,75,917,425,50,340,1,0,8909,5503,0,49247,22706,26541,
733673,S10,75,30089,15767,0,0,0,0,1185,0,300,0,5503,0,0,0,0,0,75,917,533,83,440,1,0,0,5503,0,49994,5483,44511,
733738,E5,60,50100,69539,0,0,175,0,0,10020,0,0,14357,0,23949,959,0,0,0,2393,0,0,0,0,42000,0,14357,0,148580,83558,65022,
733771,S10,68,30404,15932,0,0,25,0,1185,0,300,0,5560,20000,0,0,0,0,75,927,533,0,0,0,0,0,4310,1250,50418,26087,24331,
733967,E0,81,20790,28857,0,0,103,0,0,0,0,0,5958,15000,1045,42,0,0,0,993,0,110,420,1,0,0,5958,0,57998,23643,34355,
734072,S10,53,30089,15767,0,0,0,0,697,3003,300,0,5503,10000,0,0,0,0,75,917,533,0,0,0,0,0,5503,0,52484,16020,36464,
734282,E6,60,58110,80657,0,0,0,0,0,11622,0,0,16652,50000,31221,1249,0,0,0,2775,0,0,0,0,0,0,16652,0,172820,100197,72623,
734436,S10,72,30089,15767,0,0,25,0,762,0,300,0,5503,15000,0,0,0,0,75,917,437,36,280,1,12000,0,5503,0,49400,35806,13594,
734569,S10,72,30089,15767,0,0,69,0,1185,0,300,0,5503,15000,0,0,0,0,75,917,521,106,340,1,15000,0,4253,1250,50051,35398,14653,
734574,S10,76,30089,15767,0,0,28,0,1185,3003,300,630,5503,7000,0,0,0,0,75,917,497,0,0,0,10000,0,5503,0,53519,28294,25225,
734581,S10,76,30089,15767,0,0,0,0,1185,0,300,450,5503,4000,0,0,0,0,75,917,521,150,360,1,10000,0,4253,1250,50332,21453,28879,
734602,S11,80,31618,16568,0,0,103,0,502,0,300,0,5782,2000,0,0,0,0,75,964,533,0,0,0,0,0,4532,1250,51796,2446,49350,
734618,E3,81,33890,47039,0,0,0,0,0,0,0,0,9711,2000,8499,341,0,0,0,1619,0,163,475,1,0,7000,8461,1250,95041,39705,55336,
734639,S8,71,27804,14569,0,0,0,0,1138,0,300,0,5085,4000,0,0,0,0,75,847,509,143,360,1,6250,0,5085,0,46088,33118,12970,
734691,S10,65,30089,15767,0,0,78,0,1185,0,300,0,5503,20000,0,0,0,0,75,917,485,120,420,1,0,0,4253,1250,49924,26181,23743,
734714,S10,43,30089,15767,0,0,0,0,797,0,300,0,5503,20000,0,0,0,0,75,917,425,110,440,1,0,0,5503,0,49498,31270,18228,
734742,S10,72,30089,15767,0,0,90,0,762,0,300,0,5503,0,0,0,0,0,75,917,437,78,420,1,8000,0,5503,0,49465,14365,35100,
734831,S10,12,30089,15767,-140,-73,25,0,1395,0,300,0,5477,0,0,0,0,0,75,913,533,78,420,1,10500,0,4227,1250,49908,22533,27375,
734868,S10,42,30089,15767,0,0,90,0,1395,3093,300,0,5503,7000,0,0,0,0,75,917,509,0,0,0,10000,0,4253,1250,53263,27980,25283,
735155,E3,50,35960,49912,0,0,128,0,0,0,0,315,10305,10000,9984,400,0,0,0,1717,0,148,399,1,0,20000,9055,1250,101059,52403,48656,
735225,E3,60,35960,49912,0,0,0,0,0,7192,0,315,10305,1000,11726,470,0,0,0,1717,0,0,0,0,0,10000,10305,0,108123,34020,74103,
735232,E3,50,35960,49912,0,0,128,0,0,0,0,0,10305,25000,9783,392,0,0,0,1717,0,163,475,1,0,0,9055,1250,100744,46346,54398,
735246,E3,50,33890,47039,0,0,128,0,0,0,0,270,9711,0,8722,349,0,0,0,1619,0,78,399,1,0,0,9711,0,95221,31759,63462,
735391,S10,68,30089,15767,0,0,0,0,846,0,300,0,5503,10000,0,0,0,0,75,917,449,143,420,1,0,0,4253,1250,49471,16748,32723,
735407,S10,65,30089,15767,0,0,0,0,1185,0,300,180,5503,5000,0,0,0,0,75,917,497,150,360,1,0,8000,5503,0,50038,19618,30420,
735428,S10,65,30089,15767,0,0,69,0,1185,0,300,540,5503,10000,0,0,0,0,75,917,497,78,420,1,17000,0,4253,1250,50567,33068,17499,
735433,S9,65,29213,15308,0,0,0,0,931,0,300,810,5343,5000,0,0,0,0,75,890,461,98,360,1,7000,0,5343,0,48991,27504,21487,
735496,E3,60,35960,49912,0,0,0,0,0,0,0,0,10305,2000,9360,375,0,0,0,1717,0,143,456,1,20000,0,9055,1250,99316,43718,55598,
735519,E3,83,34910,48455,0,0,0,0,0,0,0,0,10004,7000,9030,362,0,0,0,1667,0,163,456,1,0,0,8754,1250,97678,28076,69602,
735524,E2,82,30880,42861,0,0,103,0,0,0,0,0,8849,35000,6396,256,0,0,0,1475,0,163,475,1,0,0,7599,1250,84587,51280,33307,
735545,S7,65,26971,14133,0,0,10,0,820,0,300,0,4932,2000,0,0,0,0,75,822,461,80,340,1,15000,0,4932,0,44528,23677,20851,
735592,E3,60,35960,49912,0,0,0,0,0,7192,0,225,10305,3000,11993,480,0,0,0,1717,0,0,0,0,0,0,9055,1250,108931,35428,73503,
735601,E5,83,47220,65541,0,0,175,0,0,0,0,0,13531,5000,18961,758,0,0,0,2255,0,143,456,1,0,0,12281,1250,130613,40292,90321,
735622,E3,60,34910,48455,0,0,128,0,0,6982,0,315,10004,0,11068,443,0,0,0,1667,0,0,0,0,25000,0,8754,1250,105103,59549,45554,
735956,S9,76,28914,15151,0,0,58,0,1101,0,300,1080,5288,13000,0,0,0,0,75,881,473,110,420,1,0,8000,5288,0,49027,27405,21622,
736035,S10,83,30404,15932,0,0,103,0,502,0,300,0,5560,11000,0,0,0,0,75,927,509,36,280,1,0,0,5560,0,49749,18133,31616,
736042,S9,76,29202,15302,0,0,0,0,1185,0,300,0,5340,2000,0,0,0,0,75,890,521,150,360,1,8000,0,4090,1250,48477,17700,30777,
736056,S9,76,28914,15151,0,0,0,0,1185,0,300,990,5288,1000,0,0,0,0,75,881,533,78,420,1,5000,0,5288,0,49008,21681,27327,
736061,S9,49,29202,15302,0,0,58,0,697,0,300,1530,5340,5000,0,0,0,0,75,890,533,114,420,1,0,15000,5340,0,49564,37425,12139,
736292,S7,76,26971,14133,0,0,0,0,1043,0,300,540,4932,0,0,0,0,0,75,822,509,143,420,1,6000,0,4932,0,45329,21604,23725,
736432,S7,14,26971,14133,0,0,44,0,1228,0,300,810,4932,0,0,0,0,0,75,822,497,0,0,0,10000,0,3682,1250,45816,15354,30462,
736516,S7,85,26974,14134,0,0,0,0,1043,2772,300,0,4933,10000,0,0,0,0,75,822,533,0,0,0,20000,0,3683,1250,47589,35855,11734,
736521,S7,63,26974,14134,0,0,49,0,1043,2772,300,0,4933,0,0,0,0,0,75,822,521,0,0,0,500,9500,3683,1250,47626,15355,32271,
736542,S6,23,26188,13723,0,0,0,0,1172,0,300,0,4789,0,0,0,0,0,75,798,545,150,360,1,0,0,4789,0,43574,12919,30655,
736563,S9,82,28914,15151,0,0,58,0,502,2886,300,0,5288,5000,0,0,0,0,75,881,533,0,0,0,3000,0,4038,1250,50254,13769,36485,
736579,S7,13,26971,14133,0,0,0,0,1228,0,300,0,4932,0,0,0,0,0,75,822,509,138,360,1,10000,0,3682,1250,44974,28123,16851,
736682,S10,82,30404,15932,0,0,81,0,502,0,300,0,5560,21000,0,0,0,0,75,927,533,110,420,1,0,0,4310,1250,49851,21329,28522,
736696,S10,82,30404,15932,0,0,81,0,502,0,300,0,5560,15000,0,0,0,0,75,927,497,77,420,1,0,0,4310,1250,49715,16521,33194,
736731,S6,41,26174,13715,0,0,0,0,1172,0,300,0,4787,6000,0,0,0,0,75,798,533,0,0,0,0,0,4787,0,43679,11494,32185,
736771,S6,87,26174,13715,0,0,0,0,1088,0,300,0,4787,4000,0,0,0,0,75,798,473,106,360,1,0,5000,4787,0,43535,14958,28577,
736787,S5,39,24684,12934,0,0,0,0,1116,0,300,0,4514,2000,0,0,0,0,75,752,533,100,420,1,0,0,3264,1250,41223,8446,32777,
736792,S6,14,26174,13715,0,0,0,0,1004,0,300,0,4787,6000,0,0,0,0,75,798,461,0,0,0,0,0,4787,0,43339,12153,31186,
736801,S6,12,26174,13715,0,0,0,0,1172,0,300,1080,4787,0,0,0,0,0,75,798,521,74,340,1,0,0,3537,1250,44747,6111,38636,
736841,S6,11,26161,13708,0,0,0,0,1172,0,300,900,4784,1000,0,0,0,0,75,797,497,0,0,0,8000,0,3534,1250,44523,20707,23816,
736857,S5,42,25399,13309,0,0,0,0,1116,2611,300,0,4645,10000,0,0,0,0,75,774,533,0,0,0,0,0,4645,0,45007,20500,24507,
736878,S5,80,25399,13309,0,0,0,0,1116,0,300,0,4645,6000,0,0,0,0,75,774,521,138,360,1,0,0,3395,1250,42384,6792,35592,
736906,S5,41,25403,13311,0,0,0,0,1116,0,300,0,4646,2000,0,0,0,0,75,774,497,150,360,1,0,0,3396,1250,42366,14056,28310,
736911,S5,51,25403,13311,0,0,0,0,558,0,300,0,4646,5000,0,0,0,0,75,774,497,106,360,1,10000,0,3396,1250,41783,23443,18340,
736927,S5,32,25403,13311,0,0,0,0,1116,2611,300,270,4646,2000,0,0,0,0,75,774,509,0,0,0,0,0,3396,1250,45259,12921,32338,
736953,S5,14,25403,13311,0,0,40,0,1116,0,300,810,4646,0,0,0,0,0,75,774,533,150,360,1,0,0,3396,1250,43252,14101,29151,
736969,S4,24,24660,12922,-881,-462,0,0,1004,0,300,810,4349,0,0,0,0,0,75,725,521,150,360,1,8000,0,3099,1250,40516,22084,18432,
736974,S4,83,24661,12922,0,0,0,0,502,0,300,0,4510,10000,0,0,0,0,75,752,497,142,360,1,0,0,3260,1250,40537,18973,21564,
736981,S4,24,24661,12922,0,0,0,0,1004,0,300,540,4510,0,0,0,0,0,75,752,521,110,360,1,8800,0,3260,1250,41543,14788,26755,
736995,S4,23,24661,12922,0,0,0,0,860,0,300,0,4510,1000,0,0,0,0,75,752,473,68,360,1,0,0,3260,1250,40871,19470,21401,
737006,S4,12,24661,12922,-335,-176,0,0,1004,0,300,0,4449,2000,0,0,0,0,75,741,533,78,420,1,6900,0,3199,1250,40584,23815,16769,
737011,S4,44,24661,12922,-220,-115,0,0,853,0,300,0,4470,2000,0,0,0,0,75,745,533,138,420,1,0,0,3220,1250,40591,7472,33119,
737027,S4,32,24661,12922,0,0,0,0,1004,0,300,450,4510,0,0,0,0,0,75,752,509,106,360,1,5000,0,3260,1250,41541,22194,19347,
737032,S4,24,24661,12922,0,0,0,0,932,0,300,0,4510,0,0,0,0,0,75,752,485,143,360,1,11100,0,3260,1250,40895,25546,15349,
737048,S2,24,23246,12181,-3321,-1740,0,0,725,0,300,450,3644,0,0,0,0,0,75,607,485,78,420,1,8000,0,2394,1250,33737,22127,11610,
737053,S4,71,24661,12922,0,0,0,0,853,0,300,0,4510,0,0,0,0,0,75,752,497,150,360,1,6000,0,3260,1250,40913,17817,23096,
737069,S4,41,24661,12922,0,0,0,0,1004,2320,300,0,4510,5000,0,0,0,0,75,752,533,0,0,0,0,0,3260,1250,43435,9862,33573,
737074,S4,82,24661,12922,0,0,0,0,502,0,300,0,4510,6000,0,0,0,0,75,752,521,78,420,1,6250,0,3260,1250,40561,12213,28348,
737081,S3,65,23943,12546,0,0,0,0,759,0,300,270,4379,0,0,0,0,0,75,730,509,150,360,1,6250,0,3129,1250,39979,21080,18899,
737102,S3,44,23236,12176,0,0,0,0,759,2389,300,0,4249,6000,0,0,0,0,75,708,521,0,0,0,16000,0,2999,1250,40990,32477,8513,
737118,S3,77,23236,12176,0,0,0,0,433,0,300,0,4249,0,0,0,0,0,75,708,437,130,360,1,8200,0,2999,1250,38151,16582,21569,
737123,S1,11,21902,11477,-17209,-9018,0,0,0,0,300,90,858,0,0,0,0,0,75,143,317,138,360,1,5000,0,262,596,8215,6438,1777,
737139,S3,76,23236,12176,0,0,0,0,759,0,300,90,4249,5000,0,0,0,0,75,708,533,143,420,1,10000,0,2999,1250,38703,19850,18853,
737144,S3,43,23236,12176,-108,-57,0,0,829,0,300,0,4230,2000,0,0,0,0,75,705,473,78,420,1,5000,0,2980,1250,38452,18434,20018,
737165,S3,48,23236,12176,0,0,0,0,759,0,300,0,4249,1000,0,0,0,0,75,708,509,78,420,1,12000,0,2999,1250,38589,18726,19863,
737172,S3,32,23236,12176,0,0,0,0,829,0,300,900,4249,0,0,0,0,0,75,708,485,0,0,0,5200,0,2999,1250,39535,15280,24255,
737186,S3,81,23236,12176,0,0,0,0,446,0,300,0,4249,3000,0,0,0,0,75,708,533,143,420,1,0,0,2999,1250,38285,14297,23988,
737209,S3,75,23236,12176,0,0,0,0,759,2389,300,0,4249,2000,0,0,0,0,75,708,533,0,0,0,0,0,2999,1250,41002,11935,29067,
737214,S3,42,23236,12176,0,0,0,0,893,0,300,0,4249,2000,0,0,0,0,75,708,521,150,360,1,6000,0,2999,1250,38735,18960,19775,
737235,S3,83,23236,12176,0,0,0,0,446,0,300,0,4249,10000,0,0,0,0,75,708,533,110,420,1,0,0,4249,0,38260,15987,22273,
737242,S3,78,23236,12176,0,0,0,0,759,0,300,0,4249,0,0,0,0,0,75,708,533,138,360,1,7250,0,2999,1250,38498,18723,19775,
737261,S3,44,23236,12176,0,0,0,0,893,2389,300,0,4249,10000,0,0,0,0,75,708,533,0,0,0,0,0,2999,1250,41136,17632,23504,
737277,S3,72,22559,11821,0,0,0,0,596,2252,300,0,4126,3000,0,0,0,0,75,688,461,0,0,0,0,0,2876,1250,39558,6914,32644,
737298,S2,12,18903,9905,0,0,0,0,781,0,300,1170,3457,0,0,0,0,0,0,576,497,143,420,1,4500,0,2207,1250,32830,15752,17078,
737305,S2,32,18352,9616,0,0,0,0,781,0,300,450,3356,1000,0,0,0,0,0,559,509,138,360,1,0,0,2106,1250,31249,9587,21662,
737312,S1,12,15830,8295,0,0,0,0,614,0,300,0,2895,0,0,0,0,0,0,483,509,86,340,1,0,0,1645,1250,26638,16000,10638,
737326,S3,14,17823,9339,0,0,0,180,893,0,300,900,3281,0,0,0,0,0,0,547,533,143,420,1,0,0,2031,1250,31177,10323,20854,
737331,S3,27,17823,9339,0,0,0,0,191,0,300,540,3259,0,0,0,0,0,0,543,353,143,420,1,0,0,2009,1250,29715,7558,22157,
737347,S3,32,17823,9339,0,0,0,0,893,0,300,450,3259,4000,0,0,0,0,0,543,521,0,0,0,0,0,2009,1250,30535,7402,23133,
737352,S3,11,16800,8803,0,0,0,0,637,0,300,540,3072,0,0,0,0,0,0,512,449,150,440,1,0,0,1822,1250,28810,5960,22850,
737368,S3,82,16800,8803,0,0,0,0,183,0,300,0,3072,0,0,0,0,0,0,512,425,137,360,1,0,0,1822,1250,27519,6906,20613,
737373,S3,44,16800,8803,-78,-41,0,0,759,0,300,0,3058,0,0,0,0,0,0,510,497,148,420,1,0,0,1808,1250,28316,6968,21348,
737389,S3,67,16800,8803,0,0,0,0,596,0,300,0,3072,0,0,0,0,0,0,512,437,143,420,1,0,0,1822,1250,28217,4812,23405,
